station_name,station_id,capacity,mechanical_bikes,electric_bikes,total_bikes_available,available_docks,latitude,longitude,commune_code,commune_name,is_installed,is_renting,is_returning,updated_at
Jardin Modèle - Pierre Boudou,26012,18,11,4,15,1,48.914866710946,2.3057010525935,92004,Asnières-sur-Seine,True,True,True,2026-03-12T15:36:37+00:00
Mairie,32605,20,0,3,3,17,48.87914304162,2.4163350908311,93045,Les Lilas,True,True,True,2026-03-12T15:38:07+00:00
Londres - Europe,8202,27,0,5,5,21,48.878618556803,2.3248164693922,75056,Paris,True,True,True,2026-03-12T15:35:22+00:00
Stade de France - Francis de Pressensé,32011,44,6,13,19,24,48.919141953558,2.3620655760169,93066,Saint-Denis,True,True,True,2026-03-12T15:37:20+00:00
Jouffroy d'Abbans - Malesherbes,17020,27,2,1,3,23,48.8850134,2.3070717,75056,Paris,True,True,True,2026-03-12T15:37:14+00:00
Charenton - Wattignies,12202,40,7,7,14,23,48.836919119234,2.3916775206425,75056,Paris,True,True,True,2026-03-12T15:35:07+00:00
Béranger - Félix Faure,23206,28,0,0,0,28,48.80404828621485,2.2848263373723436,92020,Châtillon,True,True,True,2026-03-12T15:36:06+00:00
Stéphanie Bouvard - Gambetta,42030,30,11,1,12,18,48.814548138856,2.4024386957288,94041,Ivry-sur-Seine,True,True,True,2026-03-12T15:34:35+00:00
Chastenet de Géry - Marcel Paul,48001,25,0,1,1,24,48.800123,2.3567359,94076,Villejuif,True,True,True,2026-03-12T15:30:43+00:00
Martyrs de Châteaubriant - Jean Grandel,51008,38,2,14,16,21,48.951432,2.211214,95018,Argenteuil,True,True,True,2026-03-12T15:35:04+00:00
Ney - Porte de Montmartre,18135,24,1,4,5,18,48.897918,2.3364872,75056,Paris,True,True,True,2026-03-12T15:34:24+00:00
Place Charles de Gaulle,24101,24,0,4,4,17,48.826073335699,2.1894485725692,92077,Ville-d'Avray,True,True,True,2026-03-12T15:36:41+00:00
Clef des Champs - Albert Dhalenne,34011,28,16,6,22,4,48.914938,2.330665,93070,Saint-Ouen-sur-Seine,True,True,True,2026-03-12T15:37:15+00:00
Place du Maréchal de Lattre de Tassigny,21704,27,1,5,6,21,48.821707715257055,2.2853431485432423,92075,Vanves,True,True,True,2026-03-12T15:38:14+00:00
Chevaleret - Louise Weiss,13015,35,20,10,30,4,48.832586513351,2.37121138812,75056,Paris,True,True,True,2026-03-12T15:37:02+00:00
Bons Raisins - Voltaire,25007,24,1,0,1,23,48.87282451461399,2.1947155570850896,92063,Rueil-Malmaison,True,True,True,2026-03-12T15:35:38+00:00
Place Denfert-Rochereau,21002,20,7,1,8,12,48.843252536286684,2.245987951755524,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:36:12+00:00
Général Leclerc - Bièvre,23041,25,1,1,2,22,48.782414428747316,2.3166695237159733,92014,Bourg-la-Reine,True,True,True,2026-03-12T15:37:40+00:00
Edith Cavell - Volta,24005,33,4,3,7,25,48.901616564286975,2.269354350864887,92026,Courbevoie,True,True,True,2026-03-12T15:37:13+00:00
Pierre Charron - Champs-Elysées,8040,32,2,1,3,26,48.870103359864,2.3043501377106,75056,Paris,True,True,True,2026-03-12T15:32:21+00:00
Gobelins - Port-Royal,5027,40,12,3,15,23,48.837135900263,2.3515201359987,75056,Paris,True,True,True,2026-03-12T15:36:17+00:00
Francoeur - Caulaincourt,18016,34,1,3,4,30,48.8899944409612,2.342529706656933,75056,Paris,True,True,True,2026-03-12T15:37:06+00:00
Euryale Dehaynin - Loire,19117,30,1,6,7,20,48.886248917304805,2.3774591088294987,75056,Paris,True,True,True,2026-03-12T15:38:01+00:00
Lecourbe - Convention,15053,46,27,1,28,18,48.83923319241899,2.2915197908878326,75056,Paris,True,True,True,2026-03-12T15:37:25+00:00
Dôme - République,21022,25,13,3,16,8,48.832681,2.250257,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:37:00+00:00
Franquet - Labrouste,15041,37,2,4,6,31,48.83287705011431,2.306762784719467,75056,Paris,True,True,True,2026-03-12T15:32:47+00:00
Hauteville - Bonne Nouvelle,10003,17,2,2,4,12,48.87077436024,2.3496496368327,75056,Paris,True,True,True,2026-03-12T15:35:55+00:00
Roquette - Auguste Laurent,11022,16,13,2,15,1,48.858001906023354,2.381797702650783,75056,Paris,True,True,True,2026-03-12T15:37:25+00:00
Place de la vache noire,41103,25,2,3,5,20,48.81040517059777,2.327060401439667,94003,Arcueil,True,True,True,2026-03-12T15:33:15+00:00
Place Charles Digeon,41602,32,13,2,15,16,48.84354203133597,2.418427169322968,94067,Saint-Mandé,True,True,True,2026-03-12T15:37:33+00:00
Félix Faure - Convention,15069,44,10,2,12,32,48.841249336041,2.2883866008495,75056,Paris,True,True,True,2026-03-12T15:33:01+00:00
Buzenval - Vignoles,20012,17,2,1,3,14,48.853858171688,2.4000040814281,75056,Paris,True,True,True,2026-03-12T15:37:37+00:00
Gergovie - Alésia,14027,54,1,5,6,48,48.83088717455243,2.318882101207347,75056,Paris,True,True,True,2026-03-12T15:29:25+00:00
Place Eustache Deschamps,42303,20,11,3,14,6,48.793855,2.336637,94016,Cachan,True,True,True,2026-03-12T15:36:45+00:00
Guillaume Tell - Parc Henri Barbusse,35013,20,1,2,3,16,48.88958925894009,2.4198862910270695,93055,Pantin,True,True,True,2026-03-12T15:37:30+00:00
Hector Malot - Daumesnil,12008,54,44,6,50,3,48.84693552991762,2.3770876228809357,75056,Paris,True,True,True,2026-03-12T15:37:11+00:00
Bercy - Traversiére,12102,30,22,4,26,2,48.846192642574,2.3703800886869,75056,Paris,True,True,True,2026-03-12T15:37:41+00:00
Pierre Joseph Desault,13120,19,4,6,10,8,48.82110230800372,2.378775402903557,75056,Paris,True,True,True,2026-03-12T15:37:23+00:00
Suffren - La Motte-Piquet,15024,23,12,2,14,8,48.850881230919,2.3012199997902,75056,Paris,True,True,True,2026-03-12T15:29:50+00:00
Dom-Pérignon - Gravelle,12119,50,11,5,16,34,48.825481574435,2.409880310297,75056,Paris,True,True,True,2026-03-12T15:36:47+00:00
Sydney Bechet - Jacques Gautier,23803,20,1,15,16,4,48.844373437692,2.1882475733068,92033,Garches,True,True,True,2026-03-12T15:33:01+00:00
Port Royal - Hôpital Cochin,14004,23,0,1,1,22,48.838608030238,2.3406994164846,75056,Paris,True,True,True,2026-03-12T15:37:40+00:00
Olympiades,13036,36,0,1,1,35,48.826764665199,2.3650860786438,75056,Paris,True,True,True,2026-03-12T15:38:13+00:00
Tombe Issoire - René Coty,14009,36,3,1,4,29,48.830512876709,2.3343613743782,75056,Paris,True,True,True,2026-03-12T15:35:38+00:00
Marcadet - Ramey,18021,39,1,1,2,37,48.890875,2.3449019,75056,Paris,True,True,True,2026-03-12T15:35:30+00:00
George Sand - Jean de La Fontaine,16116,29,6,2,8,20,48.84986918764119,2.268257387525699,75056,Paris,True,True,True,2026-03-12T15:37:02+00:00
Alexandre Dumas - Place de la Réunion,20013,45,0,3,3,42,48.85533710742046,2.3997703687646292,75056,Paris,True,True,True,2026-03-12T15:36:44+00:00
Duhamel - André Gide,15027,20,0,1,1,19,48.8365662244334,2.312707121097412,75056,Paris,True,True,True,2026-03-12T15:34:21+00:00
Place Aristide Briand,42205,35,18,4,22,13,48.82189236575831,2.413003742694855,94018,Charenton-le-Pont,True,True,True,2026-03-12T15:36:43+00:00
Général Leclerc - République,22701,30,8,5,13,16,48.915885074177,2.2682306702811,92009,Bois-Colombes,True,True,True,2026-03-12T15:36:31+00:00
Legendre - Nollet,17110,30,1,4,5,24,48.887742186754224,2.320293079881375,75056,Paris,True,True,True,2026-03-12T15:37:59+00:00
Square des Amandiers,20032,26,0,3,3,23,48.86615630668046,2.3891324177384377,75056,Paris,True,True,True,2026-03-12T15:38:10+00:00
Maine - Jean Zay,14035,50,3,18,21,29,48.837925263898,2.3225428909063,75056,Paris,True,True,True,2026-03-12T15:30:31+00:00
René Coty - Place Denfert-Rochereau,14005,36,0,1,1,35,48.833056477316,2.3329411447048,75056,Paris,True,True,True,2026-03-12T15:35:32+00:00
Marceau - Président Wilson,8046,32,13,5,18,11,48.8652359,2.3002513,75056,Paris,True,True,True,2026-03-12T15:35:59+00:00
Verdun - Carnot,32306,29,1,1,2,26,48.883814948134,2.4402657783125,93063,Romainville,True,True,True,2026-03-12T15:32:00+00:00
Rome - Provence,8007,30,9,1,10,18,48.874230055580306,2.325570111724113,75056,Paris,True,True,True,2026-03-12T15:31:43+00:00
Gabriel Péri - Place de la Libération,21218,18,1,1,2,14,48.819828421929,2.3117361743705,92049,Montrouge,True,True,True,2026-03-12T15:36:38+00:00
Quatre Vents - Carrefour de l'Odéon,6028,37,4,4,8,28,48.851751374458864,2.338161695134053,75056,Paris,True,True,True,2026-03-12T15:37:07+00:00
Verdier - République,21207,29,1,5,6,23,48.815403766277,2.31739372015,92049,Montrouge,True,True,True,2026-03-12T15:37:25+00:00
Bois de Vincennes - Polygone,12122,51,3,0,3,47,48.83544491617421,2.431421081436563,75056,Paris,True,True,True,2026-03-12T15:37:50+00:00
Marché d'Auteuil,16033,32,19,0,19,12,48.84842761367387,2.265253821160005,75056,Paris,True,True,True,2026-03-12T15:37:57+00:00
Arthur Auger - Jean Jaurès,21205,26,0,0,0,26,48.813736445585235,2.3069277405738835,92049,Montrouge,True,True,True,2026-03-12T15:36:42+00:00
Jean-Baptiste Charcot - Sainte-Geneviève,24007,21,10,5,15,5,48.90310883721567,2.278892956674099,92026,Courbevoie,True,True,True,2026-03-12T15:37:42+00:00
Regard - Rennes,6004,46,10,2,12,32,48.847385404956,2.3268555477262,75056,Paris,True,True,True,2026-03-12T15:37:03+00:00
Pasteur - Cotentin,15114,33,1,3,4,29,48.8389284,2.316356,75056,Paris,True,True,True,2026-03-12T15:29:16+00:00
Lorraine - Jean Jaurès,19014,19,6,1,7,11,48.8863865,2.3825772,75056,Paris,True,True,True,2026-03-12T15:38:11+00:00
Volontaires - Vaugirard,15014,34,9,2,11,21,48.84132050184004,2.30808901725357,75056,Paris,True,True,True,2026-03-12T15:36:48+00:00
Guillaume Bertrand - République,11028,38,3,1,4,34,48.863825174341,2.380906377155,75056,Paris,True,True,True,2026-03-12T15:37:24+00:00
M.- A. Lagroua Weill-Hallé -  F. Dolto,13055,74,27,14,41,32,48.828595283857425,2.380220606266108,75056,Paris,True,True,True,2026-03-12T15:38:11+00:00
Victor Hugo - Bineau,22014,25,9,1,10,15,48.88758225888669,2.2783890366554265,92051,Neuilly-sur-Seine,True,True,True,2026-03-12T15:36:42+00:00
Fief - République,21027,25,8,11,19,6,48.83170888166024,2.255771979689598,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:37:29+00:00
Hôtel de Ville de Rueil-Malmaison,25002,20,5,10,15,4,48.878194,2.181724,92063,Rueil-Malmaison,True,True,True,2026-03-12T15:36:31+00:00
Jean Bologne - Passy,16022,19,3,2,5,14,48.857566889784465,2.280027395306772,75056,Paris,True,True,True,2026-03-12T15:37:28+00:00
Pyrénées - Dagorno,20011,20,1,1,2,18,48.855425770695085,2.4051643162965775,75056,Paris,True,True,True,2026-03-12T15:35:17+00:00
Dantzig - Lefebvre,15044,33,0,0,0,32,48.83013921586756,2.295934036374092,75056,Paris,True,True,True,2026-03-12T15:38:03+00:00
Bobillot - Moulin des Prés,13023,28,0,4,4,23,48.828657346203,2.353020646317,75056,Paris,True,True,True,2026-03-12T15:38:01+00:00
Porte de Charenton,12040,67,22,3,25,40,48.831240105856,2.3989107459784,75056,Paris,True,True,True,2026-03-12T15:38:11+00:00
Mairie du 20ème,20106,27,0,1,1,25,48.865302324275,2.3990669846535,75056,Paris,True,True,True,2026-03-12T15:37:23+00:00
Place Saint-André des Arts,6020,37,27,5,32,3,48.852886173881,2.3426544293761,75056,Paris,True,True,True,2026-03-12T15:38:13+00:00
Geoffroy-Saint-Hilaire - Saint-Marcel,5105,17,6,0,6,10,48.83907826424974,2.356877340669728,75056,Paris,True,True,True,2026-03-12T15:35:11+00:00
Metz - Marne,19123,33,0,2,2,30,48.891163,2.3865705,75056,Paris,True,True,True,2026-03-12T15:36:30+00:00
Bertrand Sincholle - Henri Barbusse,21107,23,9,4,13,10,48.89925982394349,2.3042294383049016,92024,Clichy,True,True,True,2026-03-12T15:35:05+00:00
Lacépède - Linné,5031,54,23,6,29,25,48.8437035476636,2.354651279747486,75056,Paris,True,True,True,2026-03-12T15:38:03+00:00
Guynemer - Jardin du Luxembourg,6009,36,6,3,9,26,48.8466127,2.3325478,75056,Paris,True,True,True,2026-03-12T15:37:46+00:00
Verdun - Pierre et Marie Curie,42027,26,1,2,3,23,48.812822398263286,2.3707106709480286,94041,Ivry-sur-Seine,True,True,True,2026-03-12T15:37:20+00:00
Paul Valery - Victor Hugo,16104,23,0,1,1,15,48.87137406080164,2.2887128591537476,75056,Paris,True,True,True,2026-03-12T15:36:28+00:00
Etienne Dolet - Place Maurice Chevalier,20033,47,1,2,3,43,48.86798303359366,2.3851405311143026,75056,Paris,True,True,True,2026-03-12T15:37:07+00:00
Convention - Campus de Bobigny,30005,32,2,23,25,6,48.914920058264,2.4172238067445,93008,Bobigny,True,True,True,2026-03-12T15:37:47+00:00
Saint-Marcel - Hôpital,13013,21,4,9,13,6,48.839504424583,2.3609894170229,75056,Paris,True,True,True,2026-03-12T15:37:56+00:00
Alfred de Vigny - Place du Général Brocard,8044,33,4,8,12,21,48.87836138361425,2.305254448220567,75056,Paris,True,True,True,2026-03-12T15:36:58+00:00
Résistance - Romain Rolland,51007,28,7,7,14,13,48.950873482371,2.2310190077797,95018,Argenteuil,True,True,True,2026-03-12T15:36:25+00:00
Temple - Jean-Pierre Timbaud,11040,36,32,4,36,0,48.86446597201,2.3660597205162,75056,Paris,True,True,True,2026-03-12T15:38:05+00:00
Place d'Italie - Soeur Rosalie,13008,52,0,0,0,52,48.831908520394,2.3546943448098,75056,Paris,True,True,True,2026-03-12T15:34:11+00:00
Perrault - Place du Louvre,1201,28,22,1,23,5,48.860273568996,2.3412468419093,75056,Paris,True,True,True,2026-03-12T15:31:56+00:00
Général Michel Bizot - Claude Decaen,12039,50,22,5,27,21,48.834812629825,2.4009277881277,75056,Paris,True,True,True,2026-03-12T15:33:08+00:00
Galilée - Vernet,8003,47,0,22,22,25,48.871715878697,2.2985444962978,75056,Paris,True,True,True,2026-03-12T15:37:01+00:00
Place des Arts - Jean Mermoz,25009,20,6,7,13,7,48.880391139734,2.1832160452221,92063,Rueil-Malmaison,True,True,True,2026-03-12T15:37:03+00:00
Paul Doumer - Stalingrad,41101,24,9,8,17,7,48.806518992199,2.3368880152702,94003,Arcueil,True,True,True,2026-03-12T15:37:13+00:00
Ménilmontant - Père Lachaise,20030,41,0,1,1,35,48.863287291502,2.3869940266013,75056,Paris,True,True,True,2026-03-12T15:37:35+00:00
Georges Pompidou - Verdun,21508,26,1,4,5,21,48.875481,2.232443,92073,Suresnes,True,True,True,2026-03-12T15:37:48+00:00
Gambetta - Saint Fargeau,20037,24,0,6,6,18,48.871244610447015,2.4039056897163396,75056,Paris,True,True,True,2026-03-12T15:36:26+00:00
Gare RER - Général de Gaulle,22302,41,7,28,35,5,48.933548439566,2.3064726536317,92036,Gennevilliers,True,True,True,2026-03-12T15:36:50+00:00
Chevaleret - Tolbiac,13053,35,28,4,32,3,48.82941,2.375934,75056,Paris,True,True,True,2026-03-12T15:36:30+00:00
Saint-Lazare - Place d'Estienne d'Orves,9029,39,5,4,9,25,48.8768345,2.3329067,75056,Paris,True,True,True,2026-03-12T15:35:30+00:00
Jean Mermoz - Champs-Elysées,8031,49,14,24,38,11,48.869689856852,2.3107324540615,75056,Paris,True,True,True,2026-03-12T15:37:31+00:00
Stalingrad - Général de Gaulle,45005,26,3,17,20,5,48.823450589614,2.4965062363218,94017,Champigny-sur-Marne,True,True,True,2026-03-12T15:36:59+00:00
Pierre Ginier - Clichy,18045,16,0,2,2,13,48.8867667,2.326228,75056,Paris,True,True,True,2026-03-12T15:36:00+00:00
Carpeaux - Place Jacques Froment,18018,19,0,2,2,16,48.8906542,2.3309428,75056,Paris,True,True,True,2026-03-12T15:37:53+00:00
Saint-Germain - Verdun,32305,30,0,1,1,28,48.882877330093,2.4331868384644,93063,Romainville,True,True,True,2026-03-12T15:37:23+00:00
Jean Jaurès - Place du Dr Roux,22305,35,10,20,30,5,48.927567032796,2.2947337017374,92036,Gennevilliers,True,True,True,2026-03-12T15:38:00+00:00
Châteaudun - Place de la Liberté,22507,26,3,2,5,21,48.90970830301211,2.2454486480600626,92035,La Garenne-Colombes,True,True,True,2026-03-12T15:35:08+00:00
Faubourg St-Antoine - Place de la Nation,11201,16,2,1,3,13,48.8487726,2.393606,75056,Paris,True,True,True,2026-03-12T15:36:22+00:00
Place Henri Dunant - Gare RER,22602,31,16,1,17,13,48.788093281931,2.2909234046643,92032,Fontenay-aux-Roses,True,True,True,2026-03-12T15:36:32+00:00
Maréchal Leclerc de Hauteclocque - Marché Buzenval,25010,30,7,3,10,20,48.858446,2.192077,92063,Rueil-Malmaison,True,True,True,2026-03-12T15:35:03+00:00
Gare de Lyon - Roland Barthes,12106,68,43,10,53,15,48.84395729494058,2.3790882155299187,75056,Paris,True,True,True,2026-03-12T15:37:40+00:00
Parc des Pierrettes,23205,23,2,4,6,17,48.7973062,2.2909969,92020,Châtillon,True,True,True,2026-03-12T15:33:48+00:00
Guy Môquet - Jean Moulin,32023,30,7,9,16,13,48.940931521020836,2.363948999931771,93066,Saint-Denis,True,True,True,2026-03-12T15:38:14+00:00
Bastille - Biscornet,12001,62,24,6,30,32,48.851355779579,2.369220033288,75056,Paris,True,True,True,2026-03-12T15:37:18+00:00
Richard Lenoir - Place de la Bastille,11001,53,40,3,43,9,48.8538327,2.3697222,75056,Paris,True,True,True,2026-03-12T15:37:45+00:00
Gare du Nord - Demarquay,10163,30,0,2,2,26,48.881154,2.358411,75056,Paris,True,True,True,2026-03-12T15:30:22+00:00
Division Leclerc - Kléber,23203,25,0,0,0,25,48.798666226364,2.2833752789972,92020,Châtillon,True,True,True,2026-03-12T15:32:46+00:00
Porte de Clichy - Place des Nations Unies,17127,40,34,2,36,2,48.896737263309504,2.310542999196392,75056,Paris,True,True,True,2026-03-12T15:36:30+00:00
Garibaldi - Gabriel Péri,34008,30,12,2,14,15,48.905741911394,2.3316044208059,93070,Saint-Ouen-sur-Seine,True,True,True,2026-03-12T15:36:48+00:00
Bateliers - Quai de Seine,34012,26,4,5,9,17,48.915817585516,2.3239533298594,93070,Saint-Ouen-sur-Seine,True,True,True,2026-03-12T15:33:24+00:00
Place de la Paix - Abbé Saint-Pierre,21514,24,1,1,2,22,48.86462724459225,2.2047570338469806,92073,Suresnes,True,True,True,2026-03-12T15:34:35+00:00
Gare de l'Est - Chateau Landon,10026,59,6,2,8,51,48.879305,2.362424,75056,Paris,True,True,True,2026-03-12T15:38:13+00:00
Jonquière - Docteur Paul Brousse,17010,54,14,3,17,37,48.894799816683985,2.318705212173216,75056,Paris,True,True,True,2026-03-12T15:33:23+00:00
Sebastopol - Rambuteau,4104,16,10,3,13,3,48.86181809267,2.3501381278038,75056,Paris,True,True,True,2026-03-12T15:36:06+00:00
Joseph Sansboeuf - Saint Lazare,8008,32,4,1,5,27,48.875315630653,2.3229019716382,75056,Paris,True,True,True,2026-03-12T15:37:22+00:00
Choisy - Pointe d'Ivry,13205,24,0,7,7,17,48.822154170359,2.3633708034878,75056,Paris,True,True,True,2026-03-12T15:35:24+00:00
Place De Fontenoy - Saxe,7201,18,10,4,14,3,48.850270554523,2.3069813815839,75056,Paris,True,True,True,2026-03-12T15:37:32+00:00
Charles de Gaulle,22019,18,6,3,9,9,48.885368380902,2.2595618686871,92051,Neuilly-sur-Seine,True,True,True,2026-03-12T15:35:55+00:00
Convention - Lourmel,15062,36,31,2,33,3,48.842055041656,2.2859910875559,75056,Paris,True,True,True,2026-03-12T15:37:07+00:00
Square de Choisy - Eastman,13203,24,1,2,3,21,48.828543456283,2.3583075090494,75056,Paris,True,True,True,2026-03-12T15:33:10+00:00
Halle Freyssinet - Parvis Alan Turing,13051,37,15,8,23,13,48.832846814471,2.3711421713233,75056,Paris,True,True,True,2026-03-12T15:38:11+00:00
François 1er - Montaigne,8038,53,10,16,26,26,48.866887649978,2.3066755757207,75056,Paris,True,True,True,2026-03-12T15:36:45+00:00
Saint-Jacques - Soufflot,5201,16,0,7,7,9,48.846280383395,2.3430785379567,75056,Paris,True,True,True,2026-03-12T15:36:15+00:00
Albert Kahn - Duhesme,18206,38,1,2,3,35,48.895623001056,2.345815078896,75056,Paris,True,True,True,2026-03-12T15:31:28+00:00
Clichy - Douai,18044,32,3,2,5,27,48.883687771522,2.328063700029,75056,Paris,True,True,True,2026-03-12T15:37:03+00:00
Place Pigalle,18042,21,1,2,3,16,48.8827555,2.3361566,75056,Paris,True,True,True,2026-03-12T15:31:15+00:00
Fabre d'Eglantine - Place de la Nation,12157,68,9,9,18,48,48.8471116,2.3956204,75056,Paris,True,True,True,2026-03-12T15:36:23+00:00
Alexandre Dumas - Voltaire,11102,74,16,2,18,55,48.852888670365,2.3891476408096,75056,Paris,True,True,True,2026-03-12T15:38:06+00:00
Montreuil - Voltaire,11012,34,0,3,3,28,48.850507011842,2.3930755582745,75056,Paris,True,True,True,2026-03-12T15:33:24+00:00
Rochechouart - Martyrs,18041,20,0,3,3,17,48.882193779572,2.3405495658517,75056,Paris,True,True,True,2026-03-12T15:37:18+00:00
Vanne - Général de Gaulle,21213,25,0,0,0,25,48.815007,2.328318,92049,Montrouge,True,True,True,2026-03-12T15:32:31+00:00
Place de la République - Voltaire,11046,19,14,3,17,1,48.866830968942,2.3654810339212,75056,Paris,True,True,True,2026-03-12T15:37:51+00:00
Faubourg Du Temple - Republique,11037,38,28,4,32,3,48.867872484749,2.3648982158072,75056,Paris,True,True,True,2026-03-12T15:38:10+00:00
Bourdonnais - Tour Eiffel,7023,60,50,3,53,5,48.860897797941,2.295599598447,75056,Paris,True,True,True,2026-03-12T15:37:23+00:00
Fédération - Suffren,15105,25,4,4,8,16,48.852828153442,2.2978776320815,75056,Paris,True,True,True,2026-03-12T15:34:08+00:00
Taitbout - Châteaudun,9025,54,23,19,42,12,48.876383969379,2.3353566779335,75056,Paris,True,True,True,2026-03-12T15:35:42+00:00
Quai de Béthune - Pont de la Tournelle,4108,25,13,5,18,7,48.85097433194,2.3563072085381,75056,Paris,True,True,True,2026-03-12T15:36:43+00:00
Préfecture de Créteil,40007,27,5,3,8,19,48.783680285918,2.4544713672215,94028,Créteil,True,True,True,2026-03-12T15:31:48+00:00
